TITLE,COMPANY,LOCATION,LINK
[기술플랫폼실] MySQL 담당자 영입,카카오페이,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=347b8952a4a6453b
Chief Technology Officer,Asiance,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=4484523b503e0f07
Datacenter Engineer (강원도 춘천 근무),Oracle,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=093f47c6ce49b7a8
Site Engineer (Seoul),Motion2AI,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=8da5c72baf146123
카카오톡 보이스톡/페이스톡/라이브톡 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=d585814d097935eb
"빅데이터, 데이터분석 외 경력 정규직",달리셔스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=a28d5d1aa2a8fab8
백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트,서울 충정로역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=d6c05c588971df5a
Senior Back-End Developer,Asiance,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=cdb73ed97e74098a
데이터 분석 및 지표 구축,아프리카TV,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=613678e409e8667c
[Clova] Clova 머신러닝 Scientist 개발 신입/경력사원,네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=257110e5aec08f6d
Data Analytics SA,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=9a818d9d91db847d
Junior Quant Trader,Byzantine Partners,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=25725b3c0e607311
웹/ 앱/ 시스템/ 인프라/ 네트웍/ 서버/보안 부문 경력채용,현대오토에버,서울 역삼동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=52899e0f4105f4f3
User Acquisition Manager- Korea,Mistplay,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=ddc632d73400704e
(성남시민 주목) 웹 개발자 전문가 양성과정 참여자,성남산업진흥원,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=e2394d668d5c6895
Data Specialist (Scientist&&Engineer),아우름플래닛,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=dd4d8e59a4a9265d
2020년 하반기 각 부문 신입/경력,스탠드포인트,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=158d61f253f65fb4
(SSAC) 개발자 데뷔코스 교육생,재단법인 서울산업진흥원,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=af8e87dfd178f193
Senior R&D Engineer,Synopsys,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=4b6541fefc98ee60
Security Engineer (취약점 분석),Toss,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=96688eea9c1a9e28
AI 연구/개발 직군 모집,넷마블,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=481f953ccaa4bc96
영상의학과 연구원 (방사선사 우대),서울대학교병원,서울 종로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=086b23f10ce8565e
MongoDB Engineer 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=2695294aea6dc3b6
2020 파수 신입사원/전문연구요원 공개,파수,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=84c573b3f3c51274
[Junior] MNO 서비스 개발/운영 Engineer,에스케이텔레콤,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=de6619311210be14
위험관리 직무(경력사원),KB손해사정,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=24d18afbe01b269c
데이터 사이언스 및 엔지니어링,NHN,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=46975ee759c13b8a
AI 기반 웹앱서비스의 프론트/백엔드 리드 개발자,피큐레잇,서울 마포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=1d15a898faf04de5
Data Engineer,하이퍼커넥트,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=c1dd4631a5e53463
글로벌 빅데이터 분석 및 전략 수립,현대자동차그룹,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=dc59fd2cdb46b5ff
Business Data Analyst,Soomgo,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=166aa0c72e94a266
[AI R&D] Language AI(NLP) Research 분야 수시 채용,엔씨소프트,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=f4190a8dbb8c05b1
머신러닝 및 검색랭킹 개발 분야,십일번가,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=3d886d9ac8d990a5
[Search] NAVER Search 이미지 검색서버개발 신입/경력사원,네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=a771637c0eeffc26
테크센터개발팀 - 웹 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=5f18c149379506cd
Senior Developer for HANA Cloud Service Enablement,SAP,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=f585f3b5542248b0
에듀테크연구소 '학습분석' 석박사,웅진,서울 종로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=06bc67d6dc70743a
"[ 정규직 신입 ] C, C++, Python 클라이언트 개발자",엑스비젼씨큐리티시스템,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=345b294bcde32b05
11번가 MySQL DBA 분야,십일번가,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=e4efb0d28acf6a3d
챗봇 플랫폼 개발자 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=20d40ee61adffeca
현대오트론 차량용 반도체/전장SW 전문가 경력 상시,현대오트론,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=38863766ef858bdf
Strategic Data Analytics Specialist,JTI - Japan Tobacco International,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=72196719d2cdfbac
Developers,Coinplug,경기도 성남,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=9a9e91ae6092ed2d
반도체 디자인 검증 엔지니어,10년 연혁의 팹리스기업,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=3926ebeb46bdf8c5
[Clova] Clova AI AiCall 개발자 경력사원,네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=7db25ada717266e0
데이터 엔지니어,크로스앵글,서울 반포동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=ae15250b0a7f47e0
Data Center Operations Engineer,Amzn Corporate Services Korea,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=46eb8394df1e2682
Sr Systems Administrator I,Raytheon Intelligence & Space,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=5ef4b22c53ec4a4a
추천 시스템 소프트웨어 엔지니어,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=07375dc4e800dfa9
[Search] 글로벌 콘텐츠 검색/ AI 기술 개발 신입/경력사원,네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=90104004fabe2502
2020년 NHN TOAST 개발자,NHN TOAST,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=8327679eecb720a4
경력사원 상시 (AI 기획 및 개발),신세계아이앤씨,서울 중구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=ab6d748f635fcc41
11번가 검색 서비스 개발 분야,십일번가,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=3625b1f6398093d9
[경력] 데이터 아키텍트(DA),현대엠엔소프트,서울 용산구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=312454e44592db50
각 부문 전문직(경력) 인재 채용,하나금융투자,서울 여의도,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=de02429386cc4d0d
"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=649ccf047c868778
메시지발송 플랫폼 개발자,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=eaee1538d8cc832f
[신입공채] AI R&D - Speech AI,엔씨소프트,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=aefc9c25f999ff44
머신러닝 개발,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=a1d687cd59776360
[ADAS 개발] 딥러닝 기반 ADAS 및 영상인식 기술개발 담당,제이앤제이글로벌컨설팅,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=894da0ff7043834d
추천 통계분석/데이터사이언티스트,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=bfe0f5ac4f32ec89
데이터 엔지니어,현대자동차그룹,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=0b4078fb9a6ec5ef
[Search] 파파고 머신러닝(컴퓨터 비전) 엔지니어 체험형 인턴,네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=bee41593878d3c4d
Jr. Backend Developer,Delivery Tech Hero,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=d6c27e2108eafb61
Internal Infra Engineer,Toss,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=741cc6ac364ea9be
Robotics Software Engineer - Navigation,Bear Robotics,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=82a715fa67fdef1b
DATA ANALYST,"ODK Media, Inc.",서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=44914d62491e43d9
[유명 인터넷 금융사] 클라우드 플랫폼 개발자,제이앤피에이치알컨설팅,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=0f8732cc95e9f313
[구매/부품개발] 구매시스템 분석,현대자동차그룹,서울 양재역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=ab163444f3d33e46
Flutter Application Developer,TAPICK,서울 영등포구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=a49f1fc023034779
데이터 분석가 / Business Analyst,Bagelcode,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=f10477b81840d778
Senior Deep Learning R&D Engineer,Intel,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=dd7503a5a4244b94
Data Scientist(CSS 모델링),Toss,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=3933762f9f06df56
[기술기획] [인사/경영지원] 사내시스템 개발자,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=bd458282330f08cd
Senior Data Scientist,MSD,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=a02e47c274d47675
"NAVER, LINE 서비스 플랫폼 운영",NIT Service,성남 삼평동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=285996f91e76a862
CRM 데이터 분석 경력자,에이치앤티어세스,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=2180f51b50886742
Support Engineer,Microsoft,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=ddab35b823587bca
Cloud Solution Engineer (AppDev),Oracle,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=f918ce26d091455c
[AI Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=39d1abf861dbdb6e
파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=ffd9cedb23e97344
"반도체 관련 오픈 포지션 / Analog Digital 회로설계, Layout, verification , SoC설계,메모리",9월26일현재 반도체 관련 오픈 포지션,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=62084592606568f7
[정보보호팀] 접근통제 보안 담당자,심플렉스,서울 동작구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=63fa102c65ea6586
QA Engineer,Calm Island,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=d9b6207e67d95e97
[AI R&D] 플랫폼 개발 엔지니어 수시 모집,엔씨소프트,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=99117c90373dd2ee
추천 시스템 연구/개발,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=be6c1f03fa566f8e
"Cloud Technical Solutions Engineer, Networking",Google,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=e58c7b5ce626b3e3
Support Engineer _ Azure Security,Microsoft,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=ac8d5ff1022fce65
헬퍼로보틱스 HW 엔지니어,헬퍼로보틱스,서울 성동구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=9c0ea8305f143380
Python Programmer,Mofac,서울 서초구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=df21e3bb5d773616
[(주)코인플러그]서버 개발자 (신입 가능/전문연구요원/산업기능요원 보충역),코인플러그,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=5e9a03c7b0981caa
2020 전문연구요원 공개 채용,넷마블,서울 구로구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=b1c8dcf6b4990bbd
무료교육 차세대 스마트 공장 현장 엔지니어 양성과정,한국산업기술협회,서울 금천구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=0e86c8c4ecfd1a89
Principal Business Analyst (Demand Planning),Coupang,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=86aee84f222d3daa
[모두의기술] 딥러닝 엔지니어,한국카카오은행,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=2257e4f3d684ae2d
[서울/수원/천안]IT관련분야 훈련생,휴먼교육센터,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=3b5381e88dd3d7e3
Level 2/3 Application Support (Production Management),Morgan Stanley,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=bbdba440c9e18c44
데스크탑 가상화(VDI) 엔지니어 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=530a598184580c95
시스템 엔지니어링,NHN,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=5cb14c0712a6c4c1
Data Analyst Lead,Toss,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=e745dd08a50c50e4
"Senior Staff Engineer, FAE Samsung",ams,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=f8fcba2c93fcc52a
Data Engineer,레이니스트,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=02dd3cb5f0906404
연구소 개발부문 연구원 직원 (회로설계/하드웨어설계/머신비전/이미지프로세싱),모든,경기도 광명,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=3c23f72f0ee5020d
데브옵스개발팀 - 웹 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=c78a3c5d7bb7d883
Infra / Blockchain Node Engineer 인프라/블록체인 노드 엔지니어,Peer,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=2cde101f75a4f495
Data Scientist (인턴),데브시스터즈,서울 신사동,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=f17a32475bc617a9
"Technical Solutions Consultant, Android TV Partner Engineering",Google,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=7c9e43f7aca62f24
[Robotics] Deep Reinforcement Learning Engineer,네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=05d6f01f9a494a1b
"프론트엔드, 웹퍼블리셔(HTML코딩) 신입/경력 계약직",와이베이스,서울 강남구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=3e96e0496827f153
Associate Application Engineer - EBS,Siemens AG,경기도 성남,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=de7daa65f0e8403c
데이터 사이언티스트를 지향하는 데이터 엔지니어 모집,카카오,성남 판교역,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=385c58c7ced1d77b
NAVER IDC 서버 운영/관리(평촌),NIT Service,안양 동안구,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=097c35ed002a62e5
"[Search] 파파고 머신러닝(자연어처리, 컴퓨터비전) 엔지니어 (신입/경력)",네이버,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=5522b833067096a2
Technical Customer Support Engineer (Korea),Univa Corporation,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=2974a8f287becde6
QA 엔지니어,myrealtrip,서울,https://kr.indeed.com/%EC%B7%A8%EC%97%85?q=python&l=%EC%84%9C%EC%9A%B8&limit=50&radius=25&start=0&vjk=69a0719cd470a097
